id,analysis_type,executed_at_utc,result_json,promoted,promoted_at_utc,promoted_to_target_id,run_id,query_sql,row_count,error_message,status,superseded_by,executed_by,schema_version,source_tables,domain_name,last_source_ingestion_at
DAR-00747,grain_relationship,2026-06-28T09:12:59Z,"{""skip_reason"": ""no shared numeric columns between tables"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-12-59Z_rseg,vbrk",-- skipped: no shared numeric columns between tables,0,,skipped,,run_grain_relationship_analysis.py,9944e630daec,"rseg,vbrk",grain,
DAR-00748,grain_relationship,2026-06-28T09:12:59Z,"{""skip_reason"": ""no shared numeric columns between tables"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-12-59Z_rseg,vbrp",-- skipped: no shared numeric columns between tables,0,,skipped,,run_grain_relationship_analysis.py,228b4afeb5c6,"rseg,vbrp",grain,
DAR-00749,grain_relationship,2026-06-28T09:13:00Z,"{""skip_reason"": ""no shared numeric columns between tables"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-00Z_seri,vbak",-- skipped: no shared numeric columns between tables,0,,skipped,,run_grain_relationship_analysis.py,be3ae92175e1,"seri,vbak",grain,
DAR-00750,grain_relationship,2026-06-28T09:13:00Z,"{""skip_reason"": ""no shared numeric columns between tables"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-00Z_seri,vbap",-- skipped: no shared numeric columns between tables,0,,skipped,,run_grain_relationship_analysis.py,d3e802e60d71,"seri,vbap",grain,
DAR-00751,grain_relationship,2026-06-28T09:13:00Z,"{""skip_reason"": ""no shared numeric columns between tables"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-00Z_seri,vbrk",-- skipped: no shared numeric columns between tables,0,,skipped,,run_grain_relationship_analysis.py,3a7f2f6f5e22,"seri,vbrk",grain,
DAR-00752,grain_relationship,2026-06-28T09:13:01Z,"{""skip_reason"": ""no shared numeric columns between tables"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-01Z_seri,vbrp",-- skipped: no shared numeric columns between tables,0,,skipped,,run_grain_relationship_analysis.py,3840f4605c38,"seri,vbrp",grain,
DAR-00753,grain_relationship,2026-06-28T09:13:01.625378,"{""other_table"":""vbak"",""role"":""header"",""detail_col"":""NETWR"",""header_col"":""NETWR"",""sum_match_pct"":1.0,""confidence"":""high"",""subject_table"":""vbap"",""blockers_addressed"":[]}",false,,,grain_relationship_20260628T091301Z,-- grain_relationship sum_match on vbak.NETWR vs vbap.NETWR,,,success,,run_grain_relationship_analysis.py,531d93c7e154,"vbak,vbap",grain,
DAR-00754,grain_relationship,2026-06-28T09:13:01.625378,"{""other_table"":""vbap"",""role"":""detail"",""detail_col"":""NETWR"",""header_col"":""NETWR"",""sum_match_pct"":1.0,""confidence"":""high"",""subject_table"":""vbak"",""blockers_addressed"":[]}",false,,,grain_relationship_20260628T091301Z,-- grain_relationship sum_match on vbak.NETWR vs vbap.NETWR,,,success,,run_grain_relationship_analysis.py,531d93c7e154,"vbak,vbap",grain,
DAR-00755,grain_relationship,2026-06-28T09:13:02Z,"{""skip_reason"": ""pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-02Z_vbak,vbrk","-- skipped: pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence",0,,skipped,,run_grain_relationship_analysis.py,24ecd745d17c,"vbak,vbrk",grain,
DAR-00756,grain_relationship,2026-06-28T09:13:03Z,"{""skip_reason"": ""pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-03Z_vbak,vbrp","-- skipped: pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence",0,,skipped,,run_grain_relationship_analysis.py,ee008c50195f,"vbak,vbrp",grain,
DAR-00757,grain_relationship,2026-06-28T09:13:03Z,"{""skip_reason"": ""pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-03Z_vbap,vbrk","-- skipped: pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence",0,,skipped,,run_grain_relationship_analysis.py,5af543029464,"vbap,vbrk",grain,
DAR-00758,grain_relationship,2026-06-28T09:13:03Z,"{""skip_reason"": ""pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence"", ""blockers_addressed"": []}",false,,,"grain_relationship_skipped_2026-06-28T09-13-03Z_vbap,vbrp","-- skipped: pair has shared numeric columns and join key, but no column-direction produced a high/medium sum-match confidence",0,,skipped,,run_grain_relationship_analysis.py,2397308a2da3,"vbap,vbrp",grain,
DAR-00759,grain_relationship,2026-06-28T09:13:03.991247,"{""other_table"":""vbrk"",""role"":""header"",""detail_col"":""NETWR"",""header_col"":""NETWR"",""sum_match_pct"":1.0,""confidence"":""high"",""subject_table"":""vbrp"",""blockers_addressed"":[]}",false,,,grain_relationship_20260628T091303Z,-- grain_relationship sum_match on vbrk.NETWR vs vbrp.NETWR,,,success,,run_grain_relationship_analysis.py,03e68ed6e73f,"vbrk,vbrp",grain,
DAR-00760,grain_relationship,2026-06-28T09:13:03.991247,"{""other_table"":""vbrp"",""role"":""detail"",""detail_col"":""NETWR"",""header_col"":""NETWR"",""sum_match_pct"":1.0,""confidence"":""high"",""subject_table"":""vbrk"",""blockers_addressed"":[]}",false,,,grain_relationship_20260628T091303Z,-- grain_relationship sum_match on vbrk.NETWR vs vbrp.NETWR,,,success,,run_grain_relationship_analysis.py,03e68ed6e73f,"vbrk,vbrp",grain,
DAR-00761,join_cardinality,2026-06-28T19:27:11.824455,"{""t1"":""vbrk"",""t2"":""vbrp"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""NETWR""],""key_columns_t2"":[""NETWR""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":6,""sample_saturated"":true,""matched_keys"":6,""matched_keys_ratio"":1.0,""avg_fanout"":50196.83,""max_fanout"":145542,""stddev_fanout"":55157.19,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""vbrk"":301181,""vbrp"":301181},""rationale"":""NETWR shared across 6 distinct values; each expands to ~50197 rows in vbrp. Classification code, not per-record key."",""schema_version"":""03e68ed6e73f"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192711Z,-- join_cardinality direct on vbrk/vbrp via NETWR,6,,success,,run_join_cardinality_analysis.py,03e68ed6e73f,"vbrk,vbrp",cardinality,
DAR-00762,join_cardinality,2026-06-28T19:27:11.958422,"{""t1"":""vbrk"",""t2"":""vbrp"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""VBELN""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name"",""schema_discovery_fk""],""referential_integrity_pct"":100.0,""sample_size"":500,""sample_saturated"":false,""matched_keys"":500,""matched_keys_ratio"":1.0,""avg_fanout"":1.0,""max_fanout"":1,""stddev_fanout"":0.0,""fanout_class"":""per_record_key"",""source_row_counts"":{""vbrk"":301181,""vbrp"":301181},""rationale"":""VBELN avg 1.00x, stddev 0.00; safe per-record join."",""schema_version"":""03e68ed6e73f"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192711Z,-- join_cardinality direct on vbrk/vbrp via VBELN,500,,success,,run_join_cardinality_analysis.py,03e68ed6e73f,"vbrk,vbrp",cardinality,
DAR-00763,join_cardinality,2026-06-28T19:27:12.237111,"{""t1"":""vbak"",""t2"":""vbrk"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""WAERK""],""key_columns_t2"":[""WAERK""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":1.0,""avg_fanout"":301181.0,""max_fanout"":301181,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""vbak"":27000,""vbrk"":301181},""rationale"":""WAERK shared across 1 distinct values; each expands to ~301181 rows in vbrk. Classification code, not per-record key."",""schema_version"":""24ecd745d17c"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192712Z,-- join_cardinality direct on vbak/vbrk via WAERK,1,,success,,run_join_cardinality_analysis.py,24ecd745d17c,"vbak,vbrk",cardinality,
DAR-00764,join_cardinality,2026-06-28T19:27:12.340138,"{""t1"":""vbak"",""t2"":""vbrk"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""NETWR""],""key_columns_t2"":[""NETWR""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":6,""sample_saturated"":true,""matched_keys"":6,""matched_keys_ratio"":1.0,""avg_fanout"":50196.83,""max_fanout"":145542,""stddev_fanout"":55157.19,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""vbak"":27000,""vbrk"":301181},""rationale"":""NETWR shared across 6 distinct values; each expands to ~50197 rows in vbrk. Classification code, not per-record key."",""schema_version"":""24ecd745d17c"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192712Z,-- join_cardinality direct on vbak/vbrk via NETWR,6,,success,,run_join_cardinality_analysis.py,24ecd745d17c,"vbak,vbrk",cardinality,
DAR-00765,join_cardinality,2026-06-28T19:27:12.429645,"{""t1"":""vbak"",""t2"":""vbrk"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""VBELN""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""vbak"":27000,""vbrk"":301181},""rationale"":""VBELN matched only 0/500 sampled keys between vbak and vbrk; integrity is structural, data is empty/aspirational."",""schema_version"":""24ecd745d17c"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192712Z,-- join_cardinality direct on vbak/vbrk via VBELN,500,,success,,run_join_cardinality_analysis.py,24ecd745d17c,"vbak,vbrk",cardinality,
DAR-00766,join_cardinality,2026-06-28T19:27:12.523540,"{""t1"":""vbak"",""t2"":""vbrk"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""VKORG""],""key_columns_t2"":[""VKORG""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":1.0,""avg_fanout"":301181.0,""max_fanout"":301181,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""vbak"":27000,""vbrk"":301181},""rationale"":""VKORG shared across 1 distinct values; each expands to ~301181 rows in vbrk. Classification code, not per-record key."",""schema_version"":""24ecd745d17c"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192712Z,-- join_cardinality direct on vbak/vbrk via VKORG,1,,success,,run_join_cardinality_analysis.py,24ecd745d17c,"vbak,vbrk",cardinality,
DAR-00767,join_cardinality,2026-06-28T19:27:13.783705,"{""t1"":""vbak"",""t2"":""vbrk"",""kind"":""bridge"",""bridge_via"":""mska"",""key_columns_t1"":[""VBELN""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""vbak"":27000,""vbrk"":301181},""rationale"":""Bridge vbak->mska->vbrk on VBELN matched 0/500 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""24ecd745d17c"",""blockers_addressed"":[],""bridge_keys_left"":[""VBELN""],""bridge_keys_right"":[""VBELN""]}",false,,,join_cardinality_20260628T192712Z,-- join_cardinality bridge on vbak/vbrk via VBELN through mska,500,,success,,run_join_cardinality_analysis.py,24ecd745d17c,"vbak,vbrk",cardinality,
DAR-00768,join_cardinality,2026-06-28T19:27:15.071771,"{""t1"":""vbap"",""t2"":""vbrk"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""NETWR""],""key_columns_t2"":[""NETWR""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":6,""sample_saturated"":true,""matched_keys"":6,""matched_keys_ratio"":1.0,""avg_fanout"":50196.83,""max_fanout"":145542,""stddev_fanout"":55157.19,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""vbap"":27000,""vbrk"":301181},""rationale"":""NETWR shared across 6 distinct values; each expands to ~50197 rows in vbrk. Classification code, not per-record key."",""schema_version"":""5af543029464"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192714Z,-- join_cardinality direct on vbap/vbrk via NETWR,6,,superseded,DAR-00897,run_join_cardinality_analysis.py,5af543029464,"vbap,vbrk",cardinality,
DAR-00769,join_cardinality,2026-06-28T19:27:15.150901,"{""t1"":""vbap"",""t2"":""vbrk"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""VBELN""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""vbap"":27000,""vbrk"":301181},""rationale"":""VBELN matched only 0/500 sampled keys between vbap and vbrk; integrity is structural, data is empty/aspirational."",""schema_version"":""5af543029464"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192714Z,-- join_cardinality direct on vbap/vbrk via VBELN,500,,superseded,DAR-00897,run_join_cardinality_analysis.py,5af543029464,"vbap,vbrk",cardinality,
DAR-00770,join_cardinality,2026-06-28T19:27:16.871592,"{""t1"":""vbap"",""t2"":""vbrk"",""kind"":""bridge"",""bridge_via"":""mska"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":6,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""vbap"":27000,""vbrk"":301181},""rationale"":""Bridge vbap->mska->vbrk on MATNR matched 0/6 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""5af543029464"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""VBELN""]}",false,,,join_cardinality_20260628T192714Z,-- join_cardinality bridge on vbap/vbrk via MATNR through mska,6,,superseded,DAR-00897,run_join_cardinality_analysis.py,5af543029464,"vbap,vbrk",cardinality,
DAR-00771,join_cardinality,2026-06-28T19:27:16.977274,"{""t1"":""vbap"",""t2"":""vbrk"",""kind"":""bridge"",""bridge_via"":""mska"",""key_columns_t1"":[""POSNR""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""vbap"":27000,""vbrk"":301181},""rationale"":""Bridge vbap->mska->vbrk on POSNR matched 0/1 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""5af543029464"",""blockers_addressed"":[],""bridge_keys_left"":[""POSNR""],""bridge_keys_right"":[""VBELN""]}",false,,,join_cardinality_20260628T192714Z,-- join_cardinality bridge on vbap/vbrk via POSNR through mska,1,,superseded,DAR-00897,run_join_cardinality_analysis.py,5af543029464,"vbap,vbrk",cardinality,
DAR-00772,join_cardinality,2026-06-28T19:27:17.099546,"{""t1"":""vbap"",""t2"":""vbrk"",""kind"":""bridge"",""bridge_via"":""mska"",""key_columns_t1"":[""VBELN""],""key_columns_t2"":[""VBELN""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""vbap"":27000,""vbrk"":301181},""rationale"":""Bridge vbap->mska->vbrk on VBELN matched 0/500 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""5af543029464"",""blockers_addressed"":[],""bridge_keys_left"":[""VBELN""],""bridge_keys_right"":[""VBELN""]}",false,,,join_cardinality_20260628T192714Z,-- join_cardinality bridge on vbap/vbrk via VBELN through mska,500,,superseded,DAR-00897,run_join_cardinality_analysis.py,5af543029464,"vbap,vbrk",cardinality,
DAR-00773,join_cardinality,2026-06-28T19:27:17.258243,"{""t1"":""vbap"",""t2"":""vbrk"",""kind"":""bridge"",""bridge_via"":""t001w"",""key_columns_t1"":[""WERKS""],""key_columns_t2"":[""BUKRS""],""source"":[""schema_discovery_fk"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":4,""sample_saturated"":true,""matched_keys"":4,""matched_keys_ratio"":1.0,""avg_fanout"":301181.0,""max_fanout"":301181,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""vbap"":27000,""vbrk"":301181},""rationale"":""Bridge vbap->t001w->vbrk on WERKS fans out avg 301181.0x (max 301181). Cartesian risk; not a viable bridge."",""schema_version"":""5af543029464"",""blockers_addressed"":[],""bridge_keys_left"":[""WERKS""],""bridge_keys_right"":[""BUKRS""]}",false,,,join_cardinality_20260628T192714Z,-- join_cardinality bridge on vbap/vbrk via WERKS through t001w,4,,superseded,DAR-00897,run_join_cardinality_analysis.py,5af543029464,"vbap,vbrk",cardinality,
DAR-00774,join_cardinality,2026-06-28T19:27:17.638295,"{""t1"":""seri"",""t2"":""vbap"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""shared_name""],""referential_integrity_pct"":null,""sample_size"":6,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""seri"":45000,""vbap"":27000},""rationale"":""MATNR matched only 0/6 sampled keys between seri and vbap; integrity is structural, data is empty/aspirational."",""schema_version"":""d3e802e60d71"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192717Z,-- join_cardinality direct on seri/vbap via MATNR,6,,superseded,DAR-00903,run_join_cardinality_analysis.py,d3e802e60d71,"seri,vbap",cardinality,
DAR-00775,join_cardinality,2026-06-28T19:27:17.754574,"{""t1"":""seri"",""t2"":""vbap"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""SERNR""],""key_columns_t2"":[""SERNR""],""source"":[""shared_name"",""schema_discovery_fk""],""referential_integrity_pct"":100.0,""sample_size"":500,""sample_saturated"":false,""matched_keys"":500,""matched_keys_ratio"":1.0,""avg_fanout"":1.0,""max_fanout"":1,""stddev_fanout"":0.0,""fanout_class"":""per_record_key"",""source_row_counts"":{""seri"":45000,""vbap"":27000},""rationale"":""SERNR avg 1.00x, stddev 0.00; safe per-record join."",""schema_version"":""d3e802e60d71"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192717Z,-- join_cardinality direct on seri/vbap via SERNR,500,,superseded,DAR-00903,run_join_cardinality_analysis.py,d3e802e60d71,"seri,vbap",cardinality,
DAR-00776,join_cardinality,2026-06-28T19:27:18.108563,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""direct"",""bridge_via"":null,""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""shared_name"",""schema_discovery_fk"",""semantic_model_role""],""referential_integrity_pct"":100.0,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22006,""stddev_fanout"":6325.55,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""MATNR shared across 10 distinct values; each expands to ~4500 rows in seri. Classification code, not per-record key."",""schema_version"":""212841b44890"",""blockers_addressed"":[]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality direct on ekpo/seri via MATNR,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00777,join_cardinality,2026-06-28T19:28:04.436887,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""bseg"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":85867038.3,""max_fanout"":684606660,""stddev_fanout"":201847604.81,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->bseg->seri on MATNR fans out avg 85867038.3x (max 684606660). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through bseg,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00778,join_cardinality,2026-06-28T19:28:05.974142,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""eban"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":2315960.9,""max_fanout"":15866326,""stddev_fanout"":4677499.1,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->eban->seri on MATNR fans out avg 2315960.9x (max 15866326). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through eban,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00779,join_cardinality,2026-06-28T19:28:06.876719,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""eban"",""key_columns_t1"":[""BNFPO""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":1.0,""avg_fanout"":23159609.0,""max_fanout"":23159609,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->eban->seri on BNFPO fans out avg 23159609.0x (max 23159609). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""BNFPO""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via BNFPO through eban,1,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00780,join_cardinality,2026-06-28T19:28:07.188388,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""eban"",""key_columns_t1"":[""BANFN""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":500,""matched_keys_ratio"":1.0,""avg_fanout"":9633.59,""max_fanout"":22006,""stddev_fanout"":8838.52,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->eban->seri on BANFN fans out avg 9633.6x (max 22006). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""BANFN""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via BANFN through eban,500,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00781,join_cardinality,2026-06-28T19:28:35.970520,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""equi"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":60262592.0,""max_fanout"":484264036,""stddev_fanout"":142868159.95,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->equi->seri on MATNR fans out avg 60262592.0x (max 484264036). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through equi,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00782,join_cardinality,2026-06-28T19:28:36.081728,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""equi"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""EQUNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22006,""stddev_fanout"":6325.55,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->equi->seri on MATNR fans out avg 4500.0x (max 22006). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""EQUNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through equi,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00783,join_cardinality,2026-06-28T19:28:36.265518,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""lqua"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->lqua->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through lqua,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
